name,feature,mask,defects,fold,hight,width,california,pre_missing,post_missing,ratio,cv
3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_66,../data/002_Full+California/img/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_66.npy,../data/002_Full+California/ann/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_66.npy,False,-1,512,512,True,False,False,0.0,0
3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_67,../data/002_Full+California/img/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_67.npy,../data/002_Full+California/ann/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_67.npy,False,-1,512,512,True,False,False,0.0,0
3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_68,../data/002_Full+California/img/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_68.npy,../data/002_Full+California/ann/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_68.npy,False,-1,512,512,True,False,False,0.0,1
3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_69,../data/002_Full+California/img/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_69.npy,../data/002_Full+California/ann/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_69.npy,False,-1,512,512,True,False,False,0.0,1
3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_7,../data/002_Full+California/img/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_7.npy,../data/002_Full+California/ann/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_7.npy,False,-1,512,512,True,False,False,0.0,1
3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_70,../data/002_Full+California/img/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_70.npy,../data/002_Full+California/ann/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_70.npy,False,-1,512,512,True,False,False,0.0,1
3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_71,../data/002_Full+California/img/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_71.npy,../data/002_Full+California/ann/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_71.npy,False,-1,512,512,True,False,False,0.0,1
3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_72,../data/002_Full+California/img/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_72.npy,../data/002_Full+California/ann/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_72.npy,False,-1,512,512,True,False,False,0.0,2
3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_73,../data/002_Full+California/img/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_73.npy,../data/002_Full+California/ann/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_73.npy,False,-1,512,512,True,False,False,0.0,1
3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_74,../data/002_Full+California/img/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_74.npy,../data/002_Full+California/ann/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_74.npy,False,-1,512,512,True,False,False,0.0,3
3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_75,../data/002_Full+California/img/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_75.npy,../data/002_Full+California/ann/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_75.npy,False,-1,512,512,True,False,False,0.0,3
3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_76,../data/002_Full+California/img/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_76.npy,../data/002_Full+California/ann/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_76.npy,False,-1,512,512,True,False,False,0.0,1
3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_77,../data/002_Full+California/img/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_77.npy,../data/002_Full+California/ann/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_77.npy,False,-1,512,512,True,False,False,0.0,1
3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_78,../data/002_Full+California/img/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_78.npy,../data/002_Full+California/ann/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_78.npy,False,-1,512,512,True,False,False,0.0,3
3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_79,../data/002_Full+California/img/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_79.npy,../data/002_Full+California/ann/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_79.npy,False,-1,512,512,True,False,False,0.0,2
3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_8,../data/002_Full+California/img/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_8.npy,../data/002_Full+California/ann/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_8.npy,False,-1,512,512,True,False,False,0.0,2
3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_80,../data/002_Full+California/img/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_80.npy,../data/002_Full+California/ann/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_80.npy,False,-1,512,512,True,False,False,0.0,3
3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_81,../data/002_Full+California/img/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_81.npy,../data/002_Full+California/ann/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_81.npy,False,-1,512,512,True,False,False,0.0,2
3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_82,../data/002_Full+California/img/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_82.npy,../data/002_Full+California/ann/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_82.npy,False,-1,512,512,True,False,False,0.0,3
3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_83,../data/002_Full+California/img/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_83.npy,../data/002_Full+California/ann/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_83.npy,False,-1,512,512,True,False,False,0.0,1
3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_84,../data/002_Full+California/img/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_84.npy,../data/002_Full+California/ann/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_84.npy,False,-1,512,512,True,False,False,0.0,3
3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_85,../data/002_Full+California/img/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_85.npy,../data/002_Full+California/ann/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_85.npy,False,-1,512,512,True,False,False,0.0,1
3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_86,../data/002_Full+California/img/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_86.npy,../data/002_Full+California/ann/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_86.npy,False,-1,512,512,True,False,False,0.0,3
3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_87,../data/002_Full+California/img/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_87.npy,../data/002_Full+California/ann/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_87.npy,False,-1,512,512,True,False,False,0.0,2
3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_88,../data/002_Full+California/img/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_88.npy,../data/002_Full+California/ann/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_88.npy,False,-1,512,512,True,False,False,0.0,2
3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_89,../data/002_Full+California/img/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_89.npy,../data/002_Full+California/ann/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_89.npy,False,-1,512,512,True,False,False,0.0,3
3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_9,../data/002_Full+California/img/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_9.npy,../data/002_Full+California/ann/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_9.npy,False,-1,512,512,True,False,False,0.0,0
3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_90,../data/002_Full+California/img/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_90.npy,../data/002_Full+California/ann/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_90.npy,False,-1,512,512,True,False,False,0.0,2
3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_91,../data/002_Full+California/img/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_91.npy,../data/002_Full+California/ann/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_91.npy,False,-1,512,512,True,False,False,0.0,0
3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_92,../data/002_Full+California/img/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_92.npy,../data/002_Full+California/ann/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_92.npy,False,-1,512,512,True,False,False,0.0,3
3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_93,../data/002_Full+California/img/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_93.npy,../data/002_Full+California/ann/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_93.npy,False,-1,512,512,True,False,False,0.0,3
3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_94,../data/002_Full+California/img/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_94.npy,../data/002_Full+California/ann/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_94.npy,False,-1,512,512,True,False,False,0.0,1
3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_95,../data/002_Full+California/img/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_95.npy,../data/002_Full+California/ann/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_95.npy,False,-1,512,512,True,False,False,0.0,0
3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_96,../data/002_Full+California/img/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_96.npy,../data/002_Full+California/ann/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_96.npy,False,-1,512,512,True,False,False,0.0,3
3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_97,../data/002_Full+California/img/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_97.npy,../data/002_Full+California/ann/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_97.npy,False,-1,512,512,True,False,False,0.0,1
3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_98,../data/002_Full+California/img/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_98.npy,../data/002_Full+California/ann/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_98.npy,False,-1,512,512,True,False,False,0.0,2
3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_99,../data/002_Full+California/img/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_99.npy,../data/002_Full+California/ann/3c89a5f6-9fb6-4ec8-b4e7-e073f356f7b2_99.npy,False,-1,512,512,True,False,False,0.0,0
4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_0,../data/002_Full+California/img/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_0.npy,../data/002_Full+California/ann/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_0.npy,False,-1,512,512,True,False,True,0.0,0
4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_1,../data/002_Full+California/img/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_1.npy,../data/002_Full+California/ann/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_1.npy,False,-1,512,512,True,False,True,0.0,3
4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_10,../data/002_Full+California/img/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_10.npy,../data/002_Full+California/ann/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_10.npy,False,-1,512,512,True,False,True,0.0,3
4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_100,../data/002_Full+California/img/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_100.npy,../data/002_Full+California/ann/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_100.npy,False,-1,512,512,True,False,False,0.0,1
4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_101,../data/002_Full+California/img/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_101.npy,../data/002_Full+California/ann/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_101.npy,False,-1,512,512,True,False,False,0.0,1
4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_102,../data/002_Full+California/img/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_102.npy,../data/002_Full+California/ann/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_102.npy,False,-1,512,512,True,False,False,0.0,2
4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_103,../data/002_Full+California/img/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_103.npy,../data/002_Full+California/ann/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_103.npy,False,-1,512,512,True,False,False,0.0,1
4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_104,../data/002_Full+California/img/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_104.npy,../data/002_Full+California/ann/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_104.npy,False,-1,512,512,True,True,False,0.0,2
4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_105,../data/002_Full+California/img/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_105.npy,../data/002_Full+California/ann/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_105.npy,False,-1,512,512,True,True,False,0.0,2
4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_106,../data/002_Full+California/img/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_106.npy,../data/002_Full+California/ann/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_106.npy,False,-1,512,512,True,True,False,0.0,2
4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_107,../data/002_Full+California/img/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_107.npy,../data/002_Full+California/ann/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_107.npy,False,-1,512,512,True,True,False,0.0,1
4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_108,../data/002_Full+California/img/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_108.npy,../data/002_Full+California/ann/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_108.npy,False,-1,512,512,True,False,True,0.0,1
4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_109,../data/002_Full+California/img/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_109.npy,../data/002_Full+California/ann/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_109.npy,False,-1,512,512,True,False,False,0.0,2
4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_11,../data/002_Full+California/img/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_11.npy,../data/002_Full+California/ann/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_11.npy,False,-1,512,512,True,False,True,0.0,2
4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_110,../data/002_Full+California/img/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_110.npy,../data/002_Full+California/ann/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_110.npy,False,-1,512,512,True,False,False,0.0,2
4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_111,../data/002_Full+California/img/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_111.npy,../data/002_Full+California/ann/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_111.npy,False,-1,512,512,True,False,False,0.0,2
4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_112,../data/002_Full+California/img/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_112.npy,../data/002_Full+California/ann/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_112.npy,False,-1,512,512,True,False,False,0.0,2
4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_113,../data/002_Full+California/img/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_113.npy,../data/002_Full+California/ann/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_113.npy,False,-1,512,512,True,False,False,0.0,1
4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_114,../data/002_Full+California/img/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_114.npy,../data/002_Full+California/ann/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_114.npy,False,-1,512,512,True,False,False,0.0,2
4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_115,../data/002_Full+California/img/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_115.npy,../data/002_Full+California/ann/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_115.npy,False,-1,512,512,True,False,False,0.0,1
4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_116,../data/002_Full+California/img/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_116.npy,../data/002_Full+California/ann/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_116.npy,False,-1,512,512,True,False,False,0.0,1
4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_117,../data/002_Full+California/img/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_117.npy,../data/002_Full+California/ann/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_117.npy,False,-1,512,512,True,True,False,0.0,1
4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_118,../data/002_Full+California/img/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_118.npy,../data/002_Full+California/ann/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_118.npy,False,-1,512,512,True,True,False,0.0,1
4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_12,../data/002_Full+California/img/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_12.npy,../data/002_Full+California/ann/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_12.npy,False,-1,512,512,True,False,True,0.0,2
4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_13,../data/002_Full+California/img/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_13.npy,../data/002_Full+California/ann/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_13.npy,False,-1,512,512,True,False,False,0.0,3
4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_14,../data/002_Full+California/img/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_14.npy,../data/002_Full+California/ann/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_14.npy,False,-1,512,512,True,False,False,0.0,2
4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_15,../data/002_Full+California/img/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_15.npy,../data/002_Full+California/ann/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_15.npy,False,-1,512,512,True,False,False,0.0,1
4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_16,../data/002_Full+California/img/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_16.npy,../data/002_Full+California/ann/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_16.npy,False,-1,512,512,True,False,False,0.0,1
4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_17,../data/002_Full+California/img/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_17.npy,../data/002_Full+California/ann/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_17.npy,False,-1,512,512,True,False,False,0.0,3
4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_18,../data/002_Full+California/img/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_18.npy,../data/002_Full+California/ann/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_18.npy,False,-1,512,512,True,False,False,0.0,3
4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_19,../data/002_Full+California/img/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_19.npy,../data/002_Full+California/ann/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_19.npy,False,-1,512,512,True,False,False,0.0,3
4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_2,../data/002_Full+California/img/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_2.npy,../data/002_Full+California/ann/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_2.npy,False,-1,512,512,True,False,True,0.0,1
4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_20,../data/002_Full+California/img/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_20.npy,../data/002_Full+California/ann/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_20.npy,False,-1,512,512,True,False,True,0.0,1
4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_21,../data/002_Full+California/img/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_21.npy,../data/002_Full+California/ann/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_21.npy,False,-1,512,512,True,False,True,0.0,2
4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_22,../data/002_Full+California/img/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_22.npy,../data/002_Full+California/ann/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_22.npy,False,-1,512,512,True,False,False,0.0,0
4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_23,../data/002_Full+California/img/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_23.npy,../data/002_Full+California/ann/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_23.npy,False,-1,512,512,True,False,False,0.0,0
4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_24,../data/002_Full+California/img/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_24.npy,../data/002_Full+California/ann/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_24.npy,False,-1,512,512,True,False,False,0.0,2
4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_25,../data/002_Full+California/img/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_25.npy,../data/002_Full+California/ann/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_25.npy,False,-1,512,512,True,False,False,0.0,3
4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_26,../data/002_Full+California/img/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_26.npy,../data/002_Full+California/ann/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_26.npy,False,-1,512,512,True,False,False,0.0,2
4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_27,../data/002_Full+California/img/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_27.npy,../data/002_Full+California/ann/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_27.npy,False,-1,512,512,True,False,False,0.0,3
4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_28,../data/002_Full+California/img/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_28.npy,../data/002_Full+California/ann/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_28.npy,False,-1,512,512,True,False,True,0.0,3
4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_29,../data/002_Full+California/img/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_29.npy,../data/002_Full+California/ann/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_29.npy,False,-1,512,512,True,False,True,0.0,2
4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_3,../data/002_Full+California/img/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_3.npy,../data/002_Full+California/ann/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_3.npy,False,-1,512,512,True,False,False,0.0,0
4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_30,../data/002_Full+California/img/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_30.npy,../data/002_Full+California/ann/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_30.npy,False,-1,512,512,True,False,False,0.0,0
4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_31,../data/002_Full+California/img/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_31.npy,../data/002_Full+California/ann/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_31.npy,False,-1,512,512,True,False,False,0.0,1
4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_32,../data/002_Full+California/img/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_32.npy,../data/002_Full+California/ann/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_32.npy,False,-1,512,512,True,False,False,0.0,3
4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_33,../data/002_Full+California/img/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_33.npy,../data/002_Full+California/ann/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_33.npy,False,-1,512,512,True,False,False,0.0,1
4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_34,../data/002_Full+California/img/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_34.npy,../data/002_Full+California/ann/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_34.npy,False,-1,512,512,True,False,False,0.0,1
4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_35,../data/002_Full+California/img/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_35.npy,../data/002_Full+California/ann/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_35.npy,False,-1,512,512,True,False,False,0.0,1
4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_36,../data/002_Full+California/img/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_36.npy,../data/002_Full+California/ann/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_36.npy,False,-1,512,512,True,False,False,0.0,1
4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_37,../data/002_Full+California/img/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_37.npy,../data/002_Full+California/ann/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_37.npy,False,-1,512,512,True,False,False,0.0,3
4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_38,../data/002_Full+California/img/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_38.npy,../data/002_Full+California/ann/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_38.npy,False,-1,512,512,True,False,True,0.0,1
4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_39,../data/002_Full+California/img/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_39.npy,../data/002_Full+California/ann/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_39.npy,False,-1,512,512,True,False,True,0.0,1
4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_4,../data/002_Full+California/img/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_4.npy,../data/002_Full+California/ann/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_4.npy,False,-1,512,512,True,False,False,0.0,0
4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_40,../data/002_Full+California/img/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_40.npy,../data/002_Full+California/ann/4137b90c-96d4-4fe5-93e3-3a258ca1c3aa_40.npy,False,-1,512,512,True,False,False,0.0,3
